loan_amnt,int_rate,annual_inc,emp_length,grade,home_ownership,purpose,loan_status,issue_d,dti
7500,9.92,58000.0,5,B,RENT,credit_card,non_default,2018-03-01,23.89
30000,30.99,80000.0,3,G,MORTGAGE,debt_consolidation,non_default,2017-06-01,5.81
16800,11.67,76000.0,10,B,MORTGAGE,debt_consolidation,non_default,2014-08-01,26.65
8000,12.69,70000.0,2,C,MORTGAGE,debt_consolidation,non_default,2015-07-01,21.22
10000,11.71,49995.0,10,B,MORTGAGE,debt_consolidation,non_default,2011-10-01,15.41
3000,11.14,55000.0,10,B,MORTGAGE,home_improvement,non_default,2013-06-01,23.0
10000,8.9,102000.0,0,A,RENT,major_purchase,non_default,2014-02-01,8.14
14400,7.49,72000.0,1,A,RENT,credit_card,non_default,2016-01-01,15.25
13875,28.69,54996.0,1,F,RENT,other,non_default,2017-03-01,16.86
15000,18.06,62000.0,10,D,MORTGAGE,debt_consolidation,non_default,2018-01-01,35.29
12000,6.24,86000.0,1,A,OWN,debt_consolidation,non_default,2015-10-01,18.25
17625,13.59,42000.0,7,C,RENT,debt_consolidation,non_default,2017-09-01,13.66
12000,8.9,60000.0,5,A,RENT,credit_card,non_default,2012-11-01,23.74
12000,5.31,90000.0,10,A,MORTGAGE,debt_consolidation,non_default,2018-05-01,20.8
10000,12.05,25000.0,Unknown,C,OWN,debt_consolidation,default,2015-11-01,29.81
10050,16.55,40000.0,8,D,MORTGAGE,debt_consolidation,non_default,2015-04-01,17.82
8750,5.32,103500.0,2,A,RENT,major_purchase,non_default,2016-03-01,0.41
11000,6.03,73000.0,4,A,MORTGAGE,debt_consolidation,non_default,2014-09-01,9.27
7000,10.99,42000.0,10,B,RENT,credit_card,non_default,2013-11-01,19.29
1325,19.72,56000.0,8,D,MORTGAGE,other,non_default,2013-05-01,22.52
10000,17.06,32000.0,10,E,MORTGAGE,other,non_default,2010-12-01,4.73
30000,19.99,74000.0,10,E,MORTGAGE,credit_card,non_default,2015-01-01,21.24
12000,12.74,68000.0,10,C,RENT,credit_card,default,2017-04-01,23.09
15000,12.35,85000.0,10,B,MORTGAGE,debt_consolidation,non_default,2013-08-01,8.91
35000,17.86,136000.0,8,D,OWN,home_improvement,non_default,2015-03-01,7.96
20000,12.99,60000.0,5,C,RENT,credit_card,non_default,2014-06-01,33.6
20000,16.29,40000.0,1,D,MORTGAGE,credit_card,non_default,2016-03-01,32.79
20000,16.29,80000.0,0,D,MORTGAGE,debt_consolidation,non_default,2016-04-01,19.98
20500,7.89,74000.0,2,A,MORTGAGE,debt_consolidation,non_default,2015-08-01,17.49
6025,15.61,92500.0,0,D,MORTGAGE,debt_consolidation,non_default,2015-10-01,13.27
20000,9.75,114000.0,10,B,RENT,credit_card,non_default,2016-02-01,12.67
13000,18.49,36400.0,3,D,OWN,debt_consolidation,non_default,2012-09-01,12.1
15000,6.99,63000.0,3,A,MORTGAGE,credit_card,non_default,2016-06-01,13.92
4800,13.59,19600.0,10,C,OWN,credit_card,default,2017-08-01,31.23
13850,18.25,75377.0,10,E,OWN,debt_consolidation,non_default,2015-10-01,30.19
12125,13.98,34000.0,8,C,RENT,car,non_default,2014-10-01,18.18
9000,9.17,121151.96,4,B,MORTGAGE,debt_consolidation,non_default,2015-06-01,33.01
19150,17.86,94000.0,3,D,MORTGAGE,debt_consolidation,non_default,2015-04-01,38.0
8000,16.99,60000.0,5,D,RENT,credit_card,non_default,2016-12-01,19.42
10000,12.12,55000.0,10,B,MORTGAGE,debt_consolidation,non_default,2013-01-01,20.81
30225,21.0,90200.0,10,E,OWN,debt_consolidation,non_default,2013-11-01,18.31
3825,16.78,13000.0,3,C,RENT,other,non_default,2013-07-01,12.89
35000,20.99,101004.0,10,E,MORTGAGE,home_improvement,default,2014-12-01,2.28
35000,15.31,155000.0,2,C,MORTGAGE,debt_consolidation,non_default,2014-05-01,15.17
9750,14.33,60000.0,0,C,RENT,debt_consolidation,non_default,2013-06-01,3.23
35000,15.99,30000.0,10,C,MORTGAGE,debt_consolidation,non_default,2017-01-01,46.56
15600,15.41,75000.0,8,D,RENT,debt_consolidation,non_default,2015-12-01,15.54
18000,11.49,129000.0,10,B,MORTGAGE,credit_card,non_default,2016-08-01,20.47
35000,17.99,105000.0,4,D,OWN,credit_card,non_default,2017-05-01,24.26
15000,19.22,82000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-02-01,18.31
28100,23.63,63000.0,1,F,MORTGAGE,debt_consolidation,non_default,2013-06-01,22.96
8000,11.55,120000.0,0,B,MORTGAGE,debt_consolidation,non_default,2013-09-01,22.28
7000,14.08,42000.0,1,C,MORTGAGE,credit_card,non_default,2018-02-01,27.37
3600,8.49,95000.0,10,A,MORTGAGE,major_purchase,non_default,2011-05-01,11.7
3000,18.55,91000.0,10,E,MORTGAGE,vacation,default,2015-08-01,22.17
35000,14.65,164000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-07-01,20.51
2125,15.59,11760.0,Unknown,D,RENT,other,non_default,2015-02-01,34.59
20000,12.74,73000.0,10,C,MORTGAGE,debt_consolidation,default,2017-02-01,12.41
11200,9.99,105000.0,5,B,MORTGAGE,small_business,non_default,2015-03-01,5.05
3000,19.99,65000.0,1,D,RENT,other,default,2016-07-01,5.13
9500,24.99,28000.0,10,E,RENT,debt_consolidation,non_default,2016-06-01,19.85
4800,13.49,32000.0,4,C,RENT,debt_consolidation,non_default,2017-02-01,23.44
35000,23.99,180000.0,2,F,RENT,debt_consolidation,non_default,2015-06-01,12.74
12225,6.24,70000.0,0,A,MORTGAGE,credit_card,non_default,2015-07-01,19.27
11300,14.99,108000.0,10,C,MORTGAGE,debt_consolidation,default,2014-11-01,19.67
10000,15.31,40000.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-02-01,28.26
4200,16.2,42000.0,10,C,RENT,major_purchase,non_default,2013-11-01,24.36
20000,13.99,87500.0,0,C,MORTGAGE,major_purchase,non_default,2015-08-01,24.06
9000,7.89,55000.0,4,A,RENT,credit_card,non_default,2015-10-01,13.62
24000,5.32,250000.0,10,A,MORTGAGE,credit_card,non_default,2016-02-01,8.68
12000,18.99,60000.0,8,D,MORTGAGE,other,default,2017-01-01,29.88
21000,13.18,118300.0,4,C,MORTGAGE,debt_consolidation,default,2015-12-01,18.37
7000,15.99,144000.0,10,D,OWN,debt_consolidation,default,2011-07-01,2.4
15000,7.49,70000.0,8,A,MORTGAGE,debt_consolidation,non_default,2015-01-01,10.61
19000,16.02,58000.0,10,C,MORTGAGE,debt_consolidation,non_default,2017-11-01,13.51
7500,5.99,40000.0,4,A,MORTGAGE,credit_card,default,2011-05-01,9.69
24000,5.32,52000.0,10,A,RENT,debt_consolidation,non_default,2015-09-01,26.73
9500,19.99,19000.0,8,E,MORTGAGE,debt_consolidation,default,2016-03-01,19.01
30000,11.47,72000.0,5,B,RENT,debt_consolidation,non_default,2016-03-01,35.98
32625,10.15,68000.0,3,B,MORTGAGE,credit_card,non_default,2014-09-01,16.62
35000,10.99,175000.0,8,B,MORTGAGE,credit_card,non_default,2016-08-01,21.98
3000,14.08,33000.0,6,C,RENT,debt_consolidation,default,2017-06-01,26.51
18000,12.12,45000.0,8,B,RENT,debt_consolidation,non_default,2012-08-01,24.26
12000,19.99,50000.0,3,E,MORTGAGE,home_improvement,non_default,2014-05-01,20.45
4700,12.69,48568.0,10,C,MORTGAGE,medical,default,2015-10-01,22.02
7600,7.97,112814.0,8,A,RENT,debt_consolidation,non_default,2017-09-01,3.84
30000,8.38,140000.0,3,B,MORTGAGE,home_improvement,non_default,2015-12-01,22.46
10000,11.99,37000.0,2,B,RENT,debt_consolidation,non_default,2014-04-01,19.62
15000,17.97,69000.0,6,D,RENT,debt_consolidation,non_default,2015-12-01,16.92
9600,13.11,25000.0,2,B,RENT,debt_consolidation,default,2012-05-01,13.82
3600,9.93,32532.0,2,B,RENT,credit_card,non_default,2017-06-01,17.74
16000,23.76,72000.0,10,F,MORTGAGE,debt_consolidation,non_default,2013-03-01,20.41
11200,9.17,34008.0,1,B,RENT,car,non_default,2015-05-01,4.22
9000,9.44,57500.0,3,B,MORTGAGE,credit_card,non_default,2017-07-01,5.11
24000,13.33,175000.0,6,C,MORTGAGE,home_improvement,non_default,2015-05-01,21.42
20000,23.99,80000.0,10,E,OWN,home_improvement,default,2017-03-01,19.77
8000,9.8,70000.0,4,B,RENT,debt_consolidation,non_default,2016-01-01,27.31
23850,24.08,92820.0,10,F,OWN,small_business,default,2013-10-01,3.46
2500,15.59,32100.0,2,C,RENT,debt_consolidation,non_default,2016-10-01,8.45
8000,7.62,74000.0,9,A,MORTGAGE,credit_card,non_default,2014-04-01,28.92
8400,15.31,52000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-04-01,35.56
18000,15.31,50000.0,8,C,RENT,debt_consolidation,default,2016-03-01,14.57
25000,15.88,56261.92,10,C,MORTGAGE,debt_consolidation,non_default,2013-08-01,21.33
28000,7.62,103000.0,0,A,MORTGAGE,credit_card,non_default,2012-07-01,10.4
12000,9.16,58000.0,7,B,OWN,debt_consolidation,non_default,2016-03-01,31.53
10000,7.9,42000.0,10,A,RENT,debt_consolidation,non_default,2013-11-01,7.8
16000,18.55,70000.0,2,E,RENT,credit_card,default,2015-05-01,32.38
10000,19.99,36500.0,10,D,OWN,credit_card,default,2017-04-01,31.83
14400,15.05,62000.0,4,C,OWN,debt_consolidation,non_default,2017-12-01,16.45
11000,7.99,153000.0,10,A,MORTGAGE,debt_consolidation,non_default,2017-03-01,8.58
16000,13.56,15600.0,0,C,RENT,debt_consolidation,non_default,2018-10-01,57.31
5200,6.03,60000.0,9,A,RENT,debt_consolidation,non_default,2014-05-01,5.76
10000,12.39,50000.0,5,C,MORTGAGE,credit_card,default,2014-11-01,23.48
10800,18.54,52000.0,2,E,MORTGAGE,debt_consolidation,non_default,2015-02-01,15.12
10000,14.16,46500.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-03-01,8.46
10000,9.99,39520.0,10,B,MORTGAGE,debt_consolidation,non_default,2015-05-01,16.94
25000,20.49,110000.0,7,E,MORTGAGE,debt_consolidation,non_default,2012-12-01,10.61
12000,8.24,85755.0,10,B,MORTGAGE,home_improvement,non_default,2017-01-01,17.03
10000,16.29,56000.0,10,D,RENT,debt_consolidation,non_default,2014-10-01,26.3
4800,16.29,87258.0,10,D,RENT,other,default,2016-04-01,20.46
14325,13.66,52000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-02-01,19.04
8000,14.09,38142.0,7,B,RENT,debt_consolidation,non_default,2013-02-01,27.06
22100,11.14,80000.0,7,B,MORTGAGE,debt_consolidation,non_default,2013-01-01,22.38
8500,14.98,40500.0,5,C,RENT,debt_consolidation,default,2014-02-01,12.8
11200,15.05,110000.0,2,C,RENT,credit_card,non_default,2017-08-01,4.32
12200,7.39,51000.0,1,A,MORTGAGE,credit_card,non_default,2016-04-01,14.96
1000,7.97,133000.0,3,A,MORTGAGE,debt_consolidation,non_default,2018-02-01,5.49
8000,7.62,30000.0,10,A,RENT,credit_card,non_default,2013-11-01,9.56
17000,27.31,50000.0,2,G,RENT,other,non_default,2015-07-01,22.66
19500,15.05,51300.0,6,C,MORTGAGE,other,default,2017-07-01,7.72
20000,5.32,51664.0,Unknown,A,MORTGAGE,debt_consolidation,non_default,2015-09-01,28.9
3000,14.08,150000.0,2,C,MORTGAGE,credit_card,non_default,2017-07-01,30.84
9500,15.8,45000.0,1,C,RENT,credit_card,non_default,2012-12-01,17.41
20400,12.69,94000.0,2,C,RENT,debt_consolidation,non_default,2015-08-01,10.2
14325,18.24,40000.0,4,D,MORTGAGE,debt_consolidation,default,2014-10-01,21.87
20000,11.67,86000.0,10,B,MORTGAGE,debt_consolidation,non_default,2014-09-01,16.09
35000,13.99,130000.0,2,C,RENT,debt_consolidation,non_default,2017-01-01,10.78
12000,19.22,55000.0,2,D,MORTGAGE,debt_consolidation,non_default,2014-02-01,33.52
6000,13.99,50000.0,10,C,OWN,home_improvement,non_default,2016-08-01,14.62
10000,6.17,120000.0,10,A,MORTGAGE,other,non_default,2010-11-01,1.55
5000,8.18,40000.0,5,B,OWN,credit_card,non_default,2015-10-01,18.63
16000,17.86,57800.0,10,D,MORTGAGE,debt_consolidation,default,2015-01-01,31.83
35000,8.24,109000.0,4,B,RENT,debt_consolidation,non_default,2016-11-01,9.89
10000,7.69,70000.0,5,A,OWN,debt_consolidation,non_default,2014-08-01,17.09
25500,9.17,115500.0,6,B,MORTGAGE,debt_consolidation,non_default,2015-08-01,13.66
15000,19.42,110000.0,0,D,MORTGAGE,debt_consolidation,non_default,2018-03-01,21.62
20000,7.59,62000.0,10,A,RENT,vacation,non_default,2016-08-01,30.84
11100,16.29,60744.0,1,D,MORTGAGE,credit_card,non_default,2016-03-01,27.39
10000,10.49,68000.0,4,B,MORTGAGE,home_improvement,non_default,2014-12-01,21.96
12000,14.33,74000.0,5,C,RENT,house,non_default,2013-03-01,13.32
20000,15.1,45000.0,7,C,MORTGAGE,debt_consolidation,default,2013-10-01,24.59
40000,26.24,90000.0,10,E,RENT,credit_card,non_default,2017-03-01,1.85
18000,6.99,152000.0,3,A,MORTGAGE,debt_consolidation,non_default,2016-07-01,12.05
10000,11.53,80000.0,7,B,RENT,other,non_default,2015-02-01,10.97
22500,6.49,174000.0,3,A,RENT,credit_card,non_default,2014-05-01,11.54
10000,10.91,42000.0,10,B,OWN,credit_card,non_default,2017-12-01,10.09
25000,21.98,75000.0,10,E,RENT,debt_consolidation,default,2013-05-01,27.49
3000,11.53,55000.0,1,B,RENT,credit_card,non_default,2015-02-01,2.18
4200,6.89,56000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-09-01,25.57
12000,7.49,65000.0,6,A,MORTGAGE,credit_card,default,2016-11-01,16.62
7000,14.3,85000.0,10,C,MORTGAGE,debt_consolidation,non_default,2013-10-01,31.96
6400,15.61,42000.0,8,D,RENT,credit_card,default,2014-07-01,24.83
9675,18.55,52000.0,10,E,OWN,house,default,2015-09-01,36.51
28000,17.57,88000.0,4,D,RENT,debt_consolidation,default,2015-11-01,18.71
1400,12.62,92000.0,10,C,OWN,home_improvement,non_default,2017-12-01,20.16
18000,10.16,84000.0,6,B,RENT,debt_consolidation,non_default,2013-02-01,15.76
12000,6.71,56888.53,6,A,MORTGAGE,medical,non_default,2018-03-01,2.36
12000,11.53,70000.0,5,B,MORTGAGE,debt_consolidation,non_default,2015-04-01,11.01
12000,16.49,30000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-11-01,32.72
8000,12.99,88000.0,10,C,RENT,debt_consolidation,non_default,2016-03-01,16.29
10000,17.86,40000.0,10,D,RENT,debt_consolidation,non_default,2015-08-01,23.13
18000,9.16,83000.0,3,B,MORTGAGE,debt_consolidation,non_default,2016-03-01,9.37
23200,12.99,53000.0,8,C,MORTGAGE,debt_consolidation,non_default,2014-07-01,10.03
10000,9.16,45000.0,2,B,MORTGAGE,debt_consolidation,non_default,2016-03-01,10.45
2000,5.32,130000.0,10,A,MORTGAGE,home_improvement,non_default,2015-12-01,19.94
15000,6.68,41300.0,4,A,MORTGAGE,debt_consolidation,non_default,2015-04-01,29.15
25000,6.97,88000.0,5,A,RENT,credit_card,non_default,2016-03-01,18.5
19500,6.49,132000.0,1,A,MORTGAGE,credit_card,non_default,2016-02-01,8.91
24000,13.99,65000.0,10,C,MORTGAGE,credit_card,default,2015-05-01,20.85
4000,6.92,60000.0,7,A,MORTGAGE,medical,non_default,2015-04-01,7.34
19000,9.99,50000.0,10,B,MORTGAGE,debt_consolidation,non_default,2015-10-01,21.05
27200,13.98,120000.0,9,C,MORTGAGE,debt_consolidation,non_default,2014-10-01,28.41
16000,7.89,80000.0,2,A,RENT,debt_consolidation,non_default,2015-03-01,14.91
20000,12.29,52000.0,5,C,RENT,credit_card,default,2015-10-01,23.72
6000,12.49,102000.0,9,B,RENT,other,non_default,2014-08-01,27.07
19200,12.29,51584.0,3,C,MORTGAGE,debt_consolidation,non_default,2015-04-01,18.05
6000,6.62,50000.0,9,A,MORTGAGE,car,non_default,2012-08-01,10.97
6025,8.99,40000.0,9,B,RENT,other,non_default,2016-07-01,19.53
30025,19.99,90900.0,10,E,MORTGAGE,debt_consolidation,non_default,2015-10-01,20.11
25000,12.74,31904.4,Unknown,C,RENT,debt_consolidation,non_default,2017-01-01,32.28
8000,7.9,50000.0,5,A,RENT,credit_card,non_default,2013-08-01,9.43
9000,10.49,52000.0,10,B,MORTGAGE,credit_card,non_default,2015-01-01,25.66
24700,18.49,65000.0,10,E,RENT,debt_consolidation,non_default,2015-12-01,33.33
10000,12.69,45000.0,5,C,OWN,other,non_default,2015-07-01,16.99
14300,19.22,36000.0,5,D,MORTGAGE,other,non_default,2013-12-01,33.57
15000,6.62,108000.0,6,A,MORTGAGE,debt_consolidation,non_default,2013-07-01,17.31
5000,11.49,65000.0,5,B,OWN,other,non_default,2016-06-01,27.33
10000,16.29,240000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-08-01,10.5
20000,12.39,58000.0,2,C,RENT,debt_consolidation,default,2015-02-01,25.12
10400,13.99,65000.0,1,C,RENT,debt_consolidation,default,2016-12-01,7.33
7200,15.1,46000.0,5,C,MORTGAGE,debt_consolidation,non_default,2013-11-01,14.32
10000,10.99,125000.0,1,B,RENT,credit_card,non_default,2014-07-01,13.01
5000,15.21,32760.0,4,D,RENT,major_purchase,non_default,2010-09-01,0.31
17900,19.99,57000.0,10,E,MORTGAGE,debt_consolidation,non_default,2016-02-01,19.92
7000,5.32,52500.0,1,A,RENT,medical,non_default,2016-02-01,11.46
24000,13.53,95000.0,8,B,RENT,debt_consolidation,non_default,2014-02-01,10.93
10000,8.39,45000.0,4,B,MORTGAGE,debt_consolidation,non_default,2016-05-01,4.13
10000,7.97,75000.0,7,A,MORTGAGE,home_improvement,non_default,2017-12-01,15.34
7200,8.19,117000.0,10,A,MORTGAGE,home_improvement,non_default,2014-12-01,23.11
6000,7.59,113000.0,5,A,RENT,debt_consolidation,non_default,2016-10-01,13.88
9100,13.99,32240.0,3,C,RENT,debt_consolidation,non_default,2015-03-01,10.57
12000,12.49,73600.0,5,B,RENT,debt_consolidation,non_default,2014-10-01,8.94
10000,6.92,30000.0,10,A,RENT,credit_card,non_default,2015-04-01,26.28
9600,9.99,60000.0,2,B,RENT,credit_card,non_default,2015-07-01,25.18
10000,10.99,73731.0,2,B,MORTGAGE,home_improvement,non_default,2015-05-01,13.98
30000,15.31,70000.0,8,C,OWN,credit_card,non_default,2016-06-01,22.38
25000,9.75,58572.0,Unknown,B,RENT,debt_consolidation,non_default,2016-05-01,11.21
4850,18.2,39000.0,7,E,RENT,debt_consolidation,default,2015-11-01,13.22
23000,18.25,50000.0,2,E,MORTGAGE,debt_consolidation,non_default,2015-06-01,26.12
6200,8.18,42000.0,10,B,RENT,debt_consolidation,non_default,2015-08-01,16.34
13200,6.49,45000.0,10,A,MORTGAGE,credit_card,non_default,2014-06-01,6.8
19700,7.69,55000.0,10,A,RENT,debt_consolidation,non_default,2014-09-01,12.63
21000,8.18,72000.0,4,B,RENT,debt_consolidation,non_default,2015-07-01,24.13
15000,7.39,61000.0,10,A,MORTGAGE,debt_consolidation,non_default,2016-02-01,18.73
35000,18.99,100000.0,1,D,MORTGAGE,debt_consolidation,non_default,2016-12-01,21.89
12000,13.99,84952.0,10,C,RENT,wedding,non_default,2012-05-01,9.85
7200,11.22,57500.0,10,B,OWN,debt_consolidation,non_default,2015-12-01,36.11
12000,9.99,105000.0,2,B,MORTGAGE,debt_consolidation,default,2015-06-01,27.47
35000,22.15,186830.0,10,E,MORTGAGE,debt_consolidation,non_default,2014-08-01,4.14
24000,9.16,110000.0,0,B,MORTGAGE,credit_card,default,2016-02-01,10.4
5000,7.59,35000.0,2,A,OWN,debt_consolidation,non_default,2016-08-01,8.04
23000,19.91,45600.0,Unknown,E,RENT,other,default,2011-12-01,18.68
12000,12.99,50000.0,2,C,RENT,credit_card,default,2014-10-01,29.42
8000,11.47,43867.0,1,B,RENT,debt_consolidation,default,2016-04-01,16.96
23975,19.99,93000.0,4,E,MORTGAGE,major_purchase,default,2015-10-01,19.61
6000,14.65,25000.0,3,C,OWN,credit_card,non_default,2015-10-01,20.2
1000,14.99,40000.0,0,C,OWN,vacation,non_default,2017-02-01,11.58
6025,11.99,58000.0,10,C,RENT,home_improvement,non_default,2016-01-01,12.08
8350,12.69,62000.0,10,C,MORTGAGE,debt_consolidation,default,2015-10-01,12.74
14000,12.99,55000.0,1,B,RENT,debt_consolidation,default,2013-11-01,16.32
20000,13.35,85000.0,9,C,MORTGAGE,debt_consolidation,non_default,2014-10-01,26.3
18000,17.99,60000.0,0,D,MORTGAGE,debt_consolidation,non_default,2017-02-01,28.06
20100,14.46,57000.0,10,C,MORTGAGE,debt_consolidation,default,2016-04-01,26.91
7000,22.2,97120.0,7,E,MORTGAGE,other,non_default,2013-07-01,2.97
16000,6.49,65000.0,8,A,RENT,credit_card,non_default,2015-02-01,34.13
25000,19.99,120000.0,0,D,RENT,debt_consolidation,non_default,2017-04-01,23.95
15000,15.37,135000.0,8,D,RENT,debt_consolidation,default,2009-01-01,18.12
10000,11.99,40000.0,2,C,RENT,debt_consolidation,default,2016-01-01,27.18
28250,27.31,74350.0,10,G,RENT,debt_consolidation,non_default,2015-07-01,20.18
13000,7.84,35000.0,5,A,OWN,debt_consolidation,non_default,2018-11-01,27.13
5000,18.84,19000.0,Unknown,E,RENT,debt_consolidation,default,2015-03-01,29.37
32000,14.08,70164.0,9,C,RENT,other,non_default,2017-07-01,11.07
3500,12.99,124000.0,10,C,MORTGAGE,credit_card,non_default,2014-05-01,14.77
5000,15.31,20000.0,10,C,RENT,credit_card,default,2016-03-01,24.79
23225,15.99,53000.0,10,D,MORTGAGE,debt_consolidation,default,2015-01-01,31.39
16000,6.99,125000.0,4,A,RENT,debt_consolidation,default,2015-12-01,9.74
21000,15.59,42000.0,10,C,RENT,credit_card,default,2016-09-01,20.14
5600,13.33,25000.0,1,C,RENT,other,non_default,2015-06-01,12.05
35000,22.2,190000.0,10,E,MORTGAGE,debt_consolidation,non_default,2013-09-01,18.82
20000,11.99,69000.0,0,C,MORTGAGE,home_improvement,default,2016-04-01,12.83
30000,17.86,75000.0,10,D,MORTGAGE,debt_consolidation,non_default,2015-12-01,31.7
19200,12.79,42000.0,3,C,OWN,debt_consolidation,non_default,2016-07-01,10.09
2250,13.33,30000.0,2,C,MORTGAGE,debt_consolidation,non_default,2015-04-01,14.28
25000,6.39,197000.0,3,A,RENT,debt_consolidation,non_default,2015-03-01,4.88
12000,11.99,88500.0,10,B,MORTGAGE,debt_consolidation,non_default,2013-11-01,10.98
6000,12.29,90000.0,8,C,OWN,debt_consolidation,non_default,2015-06-01,29.99
12000,15.99,70000.0,2,C,RENT,other,non_default,2017-02-01,20.62
4000,8.18,55000.0,9,B,OWN,debt_consolidation,non_default,2015-05-01,13.05
5000,11.53,31000.0,8,B,RENT,debt_consolidation,default,2015-03-01,21.74
17200,19.52,48000.0,1,E,RENT,debt_consolidation,non_default,2015-03-01,34.43
1000,11.39,41000.0,10,B,RENT,debt_consolidation,non_default,2017-01-01,19.26
15000,19.52,50000.0,3,E,RENT,debt_consolidation,non_default,2014-10-01,27.1
12000,9.16,91500.0,10,B,MORTGAGE,debt_consolidation,non_default,2016-03-01,23.62
24450,15.59,150000.0,10,D,MORTGAGE,other,non_default,2015-01-01,14.45
5750,7.49,29436.0,Unknown,A,MORTGAGE,debt_consolidation,non_default,2016-12-01,11.74
10000,9.17,30000.0,5,B,RENT,debt_consolidation,non_default,2015-08-01,23.04
6000,13.59,42000.0,3,C,RENT,debt_consolidation,default,2017-07-01,28.91
14000,6.99,65000.0,10,A,MORTGAGE,debt_consolidation,non_default,2017-02-01,21.68
8000,11.44,50000.0,10,B,MORTGAGE,credit_card,non_default,2015-01-01,12.17
20050,9.16,52000.0,10,B,MORTGAGE,credit_card,non_default,2016-06-01,15.24
12000,10.49,39000.0,10,B,MORTGAGE,credit_card,non_default,2016-09-01,21.54
